OrderID,CustomerID,OrderDate,Revenue,Cost,PromotionType
O002540,C01273,2024-10-10,131.01,69.27,None
O002541,C01273,2024-11-17,129.19,72.78,None
O002542,C01274,2024-03-03,95.21,60.5,BOGOF
O002543,C01274,2024-05-30,115.78,61.46,None
O002544,C01274,2024-06-23,146.93,80.84,None
O002545,C01274,2024-06-24,129.86,72.18,None
O002546,C01275,2024-08-01,112.38,64.46,Free Shipping
O002547,C01275,2024-09-08,126.7,69.32,None
O002548,C01275,2024-10-17,121.43,82.77,None
O002549,C01275,2024-11-29,117.51,71.26,None
O002550,C01275,2024-10-28,109.65,65.31,None
O002551,C01275,2024-08-31,133.2,71.69,None
O002552,C01276,2024-10-14,100.41,61.31,None
O002553,C01277,2024-12-19,94.3,52.62,Percent Off
O002554,C01278,2024-01-14,58.46,33.37,BOGOF
O002555,C01278,2024-02-13,121.68,66.93,None
O002556,C01278,2024-04-25,96.39,56.24,None
O002557,C01278,2024-03-27,133.16,69.95,None
O002558,C01279,2024-10-22,77.28,47.38,Percent Off
O002559,C01279,2024-12-17,91.77,46.03,None
O002560,C01280,2024-11-22,104.02,62.24,BOGOF
O002561,C01281,2024-07-08,81.69,54.26,BOGOF
O002562,C01281,2024-09-25,118.01,73.7,None
O002563,C01281,2024-09-26,140.1,74.44,None
O002564,C01281,2024-08-15,127.07,82.38,None
O002565,C01282,2024-05-13,107.8,70.66,None
O002566,C01283,2024-01-23,87.74,49.67,Percent Off
O002567,C01283,2024-04-11,131.58,81.75,None
O002568,C01283,2024-04-21,58.4,33.47,None
O002569,C01283,2024-03-03,100.18,59.4,None
O002570,C01283,2024-04-21,123.02,86.05,None
O002571,C01284,2024-05-15,58.44,35.22,Percent Off
O002572,C01285,2024-08-02,84.46,55.35,Percent Off
O002573,C01286,2024-01-30,64.75,43.54,Percent Off
O002574,C01287,2024-02-20,137.14,73.9,None
O002575,C01287,2024-05-27,151.21,83.04,None
O002576,C01287,2024-03-26,90.33,54.15,None
O002577,C01287,2024-03-28,131.73,90.87,None
O002578,C01287,2024-03-31,169.33,113.37,None
O002579,C01287,2024-06-02,110.04,64.34,None
O002580,C01288,2024-11-09,86.67,54.19,None
O002581,C01289,2024-05-15,55.03,34.61,Percent Off
O002582,C01289,2024-07-24,140.48,77.8,None
O002583,C01289,2024-07-11,143.25,76.04,None
O002584,C01290,2024-10-30,113.45,74.74,Percent Off
O002585,C01291,2024-01-24,79.26,54.5,BOGOF
O002586,C01292,2024-08-30,100.43,64.23,None
O002587,C01292,2024-11-27,101.97,60.13,None
O002588,C01292,2024-11-10,141.27,87.61,None
O002589,C01292,2024-10-14,162.49,108.56,None
O002590,C01292,2024-12-28,118.11,66.7,None
O002591,C01293,2024-02-27,79.89,41.27,Percent Off
O002592,C01294,2024-03-23,124.97,74.28,None
O002593,C01295,2024-12-28,92.23,55.35,None
O002594,C01296,2024-05-15,82.15,46.73,Free Shipping
O002595,C01297,2024-11-21,106.71,74.12,BOGOF
O002596,C01297,2024-12-25,120.76,66.55,None
O002597,C01297,2024-12-14,124.12,63.26,None
O002598,C01298,2024-10-26,87.88,43.96,Percent Off
O002599,C01299,2024-09-22,132.71,75.04,None
O002600,C01299,2024-12-31,125.99,66.64,None
O002601,C01299,2024-10-28,105.04,61.44,None
O002602,C01299,2024-10-30,142.36,84.31,None
O002603,C01299,2024-11-07,182.99,125.98,None
O002604,C01300,2024-09-09,98.96,53.02,BOGOF
O002605,C01300,2024-11-20,175.1,117.43,None
O002606,C01300,2024-10-01,131.71,87.08,None
O002607,C01300,2024-11-07,120.1,70.51,None
O002608,C01301,2024-10-09,106.11,59.31,None
O002609,C01301,2024-11-17,113.91,66.4,None
O002610,C01302,2024-03-15,136.87,70.69,None
O002611,C01303,2024-11-26,97.87,51.7,BOGOF
O002612,C01304,2024-08-30,121.91,66.7,BOGOF
O002613,C01304,2024-11-14,112.71,69.66,None
O002614,C01304,2024-10-14,78.44,43.89,None
O002615,C01304,2024-11-01,135.68,79.55,None
O002616,C01305,2024-06-11,72.38,42.75,Percent Off
O002617,C01306,2024-06-30,64.92,34.04,Percent Off
O002618,C01307,2024-04-20,113.89,64.39,BOGOF
O002619,C01307,2024-06-17,169.59,103.25,None
O002620,C01308,2024-08-25,92.67,60.05,BOGOF
O002621,C01309,2024-11-25,134.48,90.74,BOGOF
O002622,C01310,2024-07-13,102.55,69.01,BOGOF
O002623,C01310,2024-09-05,130.79,90.32,None
O002624,C01310,2024-09-03,129.95,66.38,None
O002625,C01310,2024-09-09,74.4,42.12,None
O002626,C01311,2024-03-30,123.23,63.84,Percent Off
O002627,C01312,2024-12-03,65.71,40.91,Percent Off
O002628,C01313,2024-05-29,118.98,77.75,None
O002629,C01314,2024-06-20,106.02,71.36,BOGOF
O002630,C01314,2024-07-28,107.25,61.82,None
O002631,C01314,2024-09-24,65.86,34.61,None
O002632,C01314,2024-08-15,170.1,107.15,None
O002633,C01314,2024-08-20,105.27,67.58,None
O002634,C01314,2024-09-05,93.43,47.09,None
O002635,C01315,2024-02-24,57.73,28.97,BOGOF
O002636,C01315,2024-06-20,129.7,90.72,None
O002637,C01315,2024-05-24,175.93,101.75,None
O002638,C01315,2024-06-21,147.24,82.75,None
O002639,C01315,2024-04-27,90.55,53.61,None
O002640,C01315,2024-05-25,79.14,42.61,None
O002641,C01316,2024-08-08,80.21,47.31,BOGOF
O002642,C01317,2024-08-18,102.18,68.59,None
O002643,C01317,2024-11-10,155.95,78.28,None
O002644,C01318,2024-08-26,114.85,73.0,None
O002645,C01319,2024-01-12,75.37,41.08,Percent Off
O002646,C01320,2024-01-23,66.76,39.82,Percent Off
O002647,C01321,2024-11-26,154.67,92.67,None
O002648,C01322,2024-11-07,108.27,58.12,Percent Off
O002649,C01323,2024-11-20,86.89,47.11,Percent Off
O002650,C01324,2024-08-04,71.86,40.75,Percent Off
O002651,C01324,2024-08-30,112.2,56.64,None
O002652,C01324,2024-11-27,97.82,54.9,None
O002653,C01325,2024-08-21,109.87,60.57,BOGOF
O002654,C01326,2024-09-28,106.32,65.79,Free Shipping
O002655,C01327,2024-10-26,68.57,46.78,BOGOF
O002656,C01328,2024-09-19,110.56,66.28,None
O002657,C01328,2024-10-11,155.24,107.5,None
O002658,C01328,2024-11-02,140.77,88.79,None
O002659,C01329,2024-11-29,86.85,47.05,Percent Off
O002660,C01330,2024-01-23,109.86,67.12,Percent Off
O002661,C01331,2024-11-26,83.21,47.67,BOGOF
O002662,C01332,2024-11-21,94.93,55.89,None
O002663,C01333,2024-09-30,103.25,63.44,None
O002664,C01334,2024-06-17,137.92,82.07,None
O002665,C01335,2024-11-21,124.68,71.87,None
O002666,C01336,2024-07-22,118.3,69.37,BOGOF
O002667,C01336,2024-11-09,128.89,82.87,None
O002668,C01336,2024-09-26,123.11,79.53,None
O002669,C01337,2024-02-06,156.94,91.74,None
O002670,C01338,2024-06-09,87.17,48.1,Percent Off
O002671,C01338,2024-08-22,84.01,45.06,None
O002672,C01339,2024-06-15,82.66,41.56,BOGOF
O002673,C01340,2024-08-16,125.75,67.61,None
O002674,C01340,2024-10-14,158.59,79.77,None
O002675,C01341,2024-11-12,101.19,69.31,None
O002676,C01342,2024-05-26,77.25,45.67,Percent Off
O002677,C01342,2024-07-19,116.11,78.46,None
O002678,C01342,2024-08-26,85.74,44.09,None
O002679,C01343,2024-01-02,116.49,66.84,None
O002680,C01344,2024-03-29,118.09,66.75,None
O002681,C01345,2024-06-07,125.4,70.64,None
O002682,C01346,2024-12-06,106.25,56.02,None
O002683,C01347,2024-05-26,80.67,55.66,BOGOF
O002684,C01347,2024-06-30,78.59,49.97,None
O002685,C01347,2024-08-30,111.32,75.42,None
O002686,C01348,2024-03-03,88.53,56.55,None
O002687,C01349,2024-03-22,84.99,45.51,Free Shipping
O002688,C01350,2024-04-08,51.76,29.65,BOGOF
O002689,C01351,2024-09-14,132.07,75.66,None
O002690,C01351,2024-11-02,170.04,89.95,None
O002691,C01351,2024-10-28,72.97,45.4,None
O002692,C01351,2024-11-03,130.37,66.34,None
O002693,C01352,2024-10-17,80.28,50.68,Percent Off
O002694,C01352,2024-11-13,103.54,69.74,None
O002695,C01352,2024-12-28,91.96,53.82,None
O002696,C01353,2024-03-30,119.35,74.15,None
O002697,C01354,2024-12-03,75.58,47.56,BOGOF
O002698,C01355,2024-04-01,93.5,53.09,Percent Off
O002699,C01356,2024-11-04,117.74,75.47,None
O002700,C01356,2024-12-21,121.12,66.87,None
O002701,C01356,2024-11-27,114.09,78.68,None
O002702,C01356,2024-12-13,142.97,77.91,None
O002703,C01357,2024-12-04,84.99,55.61,Percent Off
O002704,C01357,2024-12-31,101.32,54.99,None
O002705,C01358,2024-05-04,135.58,73.28,None
O002706,C01359,2024-07-29,133.19,79.98,None
O002707,C01360,2024-04-08,105.69,54.64,Percent Off
O002708,C01360,2024-06-05,124.04,84.28,None
O002709,C01360,2024-06-26,100.71,59.08,None
O002710,C01360,2024-06-26,128.3,73.82,None
O002711,C01360,2024-05-19,125.1,67.46,None
O002712,C01361,2024-11-18,124.25,78.81,Free Shipping
O002713,C01361,2024-12-21,106.9,60.96,None
O002714,C01361,2024-12-09,120.3,80.29,None
O002715,C01362,2024-04-02,67.36,44.14,Percent Off
O002716,C01363,2024-10-30,91.15,57.32,None
O002717,C01364,2024-04-26,97.77,66.28,Percent Off
O002718,C01365,2024-04-06,153.95,83.19,None
O002719,C01366,2024-03-04,71.32,49.28,Percent Off
O002720,C01366,2024-05-14,99.77,59.99,None
O002721,C01366,2024-04-14,102.03,55.69,None
O002722,C01367,2024-08-29,143.58,75.28,None
O002723,C01368,2024-11-28,95.92,66.5,BOGOF
O002724,C01368,2024-12-22,67.75,44.33,None
O002725,C01369,2024-12-08,118.0,77.86,None
O002726,C01370,2024-06-30,85.6,52.21,BOGOF
O002727,C01370,2024-07-20,108.52,72.87,None
O002728,C01370,2024-08-26,156.28,81.41,None
O002729,C01371,2024-07-19,59.63,31.06,BOGOF
O002730,C01372,2024-06-09,91.58,55.14,Free Shipping
O002731,C01373,2024-12-28,74.11,38.78,BOGOF
O002732,C01374,2024-11-19,73.26,42.97,None
O002733,C01375,2024-02-10,73.63,46.33,Percent Off
O002734,C01376,2024-01-21,73.3,43.57,Percent Off
O002735,C01377,2024-02-17,137.25,75.42,None
O002736,C01378,2024-09-20,102.59,59.61,Percent Off
O002737,C01379,2024-11-11,117.53,71.83,None
O002738,C01380,2024-10-04,68.88,37.34,Percent Off
O002739,C01381,2024-12-02,109.35,59.8,BOGOF
O002740,C01382,2024-03-28,145.36,80.15,None
O002741,C01382,2024-06-17,124.09,77.24,None
O002742,C01382,2024-05-11,161.2,85.53,None
O002743,C01383,2024-05-28,92.32,55.66,Free Shipping
O002744,C01384,2024-12-16,104.76,68.93,None
O002745,C01385,2024-08-30,91.57,54.46,None
O002746,C01386,2024-10-22,120.05,80.24,Percent Off
O002747,C01386,2024-12-15,133.33,74.5,None
O002748,C01387,2024-04-09,89.23,49.15,BOGOF
O002749,C01388,2024-08-05,70.9,36.61,Percent Off
O002750,C01389,2024-11-26,86.14,51.08,Percent Off
O002751,C01390,2024-12-27,68.47,35.69,None
O002752,C01391,2024-01-16,73.57,48.63,Percent Off
O002753,C01391,2024-04-16,91.51,49.58,None
O002754,C01391,2024-02-20,124.02,81.24,None
O002755,C01391,2024-04-08,66.81,45.49,None
O002756,C01391,2024-02-25,92.79,50.07,None
O002757,C01392,2024-05-05,115.31,64.83,Percent Off
O002758,C01392,2024-06-19,128.66,88.76,None
O002759,C01393,2024-05-02,85.42,58.18,BOGOF
O002760,C01394,2024-03-20,141.05,80.4,None
O002761,C01394,2024-05-19,127.11,84.68,None
O002762,C01395,2024-08-14,76.93,48.64,Free Shipping
O002763,C01395,2024-12-06,59.93,40.65,None
O002764,C01395,2024-11-26,109.49,58.38,None
O002765,C01395,2024-09-13,121.17,76.52,None
O002766,C01395,2024-10-20,86.87,46.82,None
O002767,C01395,2024-11-05,129.07,70.9,None
O002768,C01396,2024-01-31,117.25,74.3,None
O002769,C01397,2024-11-05,134.13,86.82,None
O002770,C01398,2024-12-15,93.33,57.29,BOGOF
O002771,C01399,2024-07-14,104.4,59.65,Percent Off
O002772,C01399,2024-10-21,105.9,55.72,None
O002773,C01399,2024-10-09,60.75,40.11,None
O002774,C01399,2024-11-02,111.37,57.25,None
O002775,C01399,2024-08-27,76.92,47.64,None
O002776,C01400,2024-09-10,95.73,63.87,Percent Off
O002777,C01401,2024-10-31,102.32,69.39,Free Shipping
O002778,C01402,2024-04-08,117.88,80.57,Percent Off
O002779,C01403,2024-10-02,64.33,39.18,BOGOF
O002780,C01403,2024-12-24,110.82,70.39,None
O002781,C01403,2024-10-22,122.25,70.79,None
O002782,C01403,2024-11-23,101.58,60.26,None
O002783,C01404,2024-02-19,121.38,65.39,None
O002784,C01405,2024-10-28,122.76,62.14,Free Shipping
O002785,C01406,2024-06-18,102.86,52.91,Free Shipping
O002786,C01407,2024-08-21,92.25,46.75,Free Shipping
O002787,C01408,2024-09-16,67.02,42.99,Percent Off
O002788,C01409,2024-02-07,118.49,63.77,None
O002789,C01409,2024-04-13,156.21,107.63,None
O002790,C01409,2024-04-26,151.21,94.01,None
O002791,C01410,2024-07-11,99.92,65.45,BOGOF
O002792,C01410,2024-11-08,106.44,58.74,None
O002793,C01410,2024-09-03,62.19,37.19,None
O002794,C01410,2024-08-26,100.16,65.56,None
O002795,C01410,2024-09-25,122.56,79.65,None
O002796,C01411,2024-01-28,107.54,65.37,None
O002797,C01412,2024-12-05,100.26,59.14,BOGOF
O002798,C01413,2024-11-20,99.72,57.29,None
O002799,C01414,2024-07-15,138.76,70.73,None
O002800,C01415,2024-06-03,65.62,35.71,Percent Off
O002801,C01415,2024-08-27,56.92,38.84,None
O002802,C01415,2024-07-10,106.0,60.81,None
O002803,C01416,2024-12-18,98.64,59.8,Free Shipping
O002804,C01417,2024-02-19,96.9,53.76,Free Shipping
O002805,C01417,2024-05-02,122.98,70.86,None
O002806,C01417,2024-03-13,42.2,24.81,None
O002807,C01417,2024-05-01,153.89,80.18,None
O002808,C01418,2024-11-17,91.56,59.86,BOGOF
O002809,C01419,2024-05-07,137.51,81.7,None
O002810,C01419,2024-06-20,157.56,108.97,None
O002811,C01419,2024-08-24,131.12,67.13,None
O002812,C01419,2024-08-20,135.7,94.8,None
O002813,C01420,2024-10-15,104.91,59.14,Free Shipping
O002814,C01421,2024-05-17,118.46,74.25,None
O002815,C01421,2024-07-16,166.28,90.11,None
O002816,C01421,2024-08-04,169.41,85.73,None
O002817,C01422,2024-04-07,132.15,89.24,BOGOF
O002818,C01423,2024-05-09,49.53,30.0,Percent Off
O002819,C01424,2024-12-28,127.01,68.71,BOGOF
O002820,C01425,2024-10-11,112.1,56.83,None
O002821,C01426,2024-04-07,127.14,86.51,Free Shipping
O002822,C01427,2024-04-10,126.77,73.79,Free Shipping
O002823,C01428,2024-06-16,96.85,57.08,Free Shipping
O002824,C01428,2024-10-13,129.73,82.72,None
O002825,C01428,2024-09-30,105.89,60.29,None
O002826,C01429,2024-01-23,135.5,91.12,BOGOF
O002827,C01430,2024-11-09,101.26,58.08,Free Shipping
O002828,C01431,2024-01-06,89.48,59.63,BOGOF
O002829,C01431,2024-04-10,131.86,66.24,None
O002830,C01431,2024-03-22,114.32,68.56,None
O002831,C01431,2024-02-09,134.51,73.32,None
O002832,C01432,2024-05-09,83.39,42.78,None
O002833,C01433,2024-12-21,121.51,65.87,Percent Off
O002834,C01434,2024-08-16,75.21,46.53,Free Shipping
O002835,C01434,2024-10-24,115.97,58.7,None
O002836,C01434,2024-10-08,118.26,76.25,None
O002837,C01434,2024-09-18,159.09,111.05,None
O002838,C01435,2024-02-14,137.26,71.12,None
O002839,C01436,2024-07-09,137.67,85.57,None
O002840,C01436,2024-09-10,100.85,62.96,None
O002841,C01436,2024-10-17,125.43,83.67,None
O002842,C01436,2024-09-15,119.85,67.76,None
O002843,C01436,2024-08-28,152.66,83.27,None
O002844,C01437,2024-03-05,119.62,69.13,None
O002845,C01438,2024-03-19,92.5,63.18,Percent Off
O002846,C01439,2024-10-07,124.77,68.08,None
O002847,C01439,2024-12-29,154.23,86.18,None
O002848,C01439,2024-12-22,122.08,62.43,None
O002849,C01439,2024-11-02,132.5,90.94,None
O002850,C01439,2024-11-10,119.55,66.61,None
O002851,C01440,2024-08-22,101.9,61.01,None
O002852,C01441,2024-08-13,91.69,50.82,BOGOF
O002853,C01441,2024-09-17,70.77,44.7,None
O002854,C01441,2024-10-27,89.35,59.59,None
O002855,C01441,2024-10-25,98.2,58.16,None
O002856,C01442,2024-10-31,86.18,51.06,Percent Off
O002857,C01443,2024-08-22,147.65,83.97,BOGOF
O002858,C01444,2024-06-07,96.2,52.49,BOGOF
O002859,C01444,2024-06-30,77.67,52.07,None
O002860,C01444,2024-09-26,75.35,46.02,None
O002861,C01444,2024-09-02,123.79,84.22,None
O002862,C01444,2024-08-15,117.57,66.51,None
O002863,C01444,2024-08-10,130.67,72.51,None
O002864,C01445,2024-03-10,79.85,44.29,Percent Off
O002865,C01445,2024-04-05,69.75,43.16,None
O002866,C01445,2024-05-18,80.34,43.51,None
O002867,C01445,2024-04-15,127.53,86.25,None
O002868,C01445,2024-06-24,64.48,39.11,None
O002869,C01446,2024-11-02,110.69,70.05,BOGOF
O002870,C01446,2024-12-23,129.32,72.42,None
O002871,C01446,2024-11-27,128.35,85.14,None
O002872,C01447,2024-11-28,89.25,58.21,None
O002873,C01447,2024-12-24,151.3,94.83,None
O002874,C01448,2024-03-23,126.45,68.85,None
O002875,C01448,2024-04-29,116.56,74.76,None
O002876,C01448,2024-05-19,86.24,53.26,None
O002877,C01448,2024-06-21,148.95,96.24,None
O002878,C01448,2024-04-25,87.82,44.65,None
O002879,C01449,2024-02-29,119.53,62.92,None
O002880,C01450,2024-12-27,89.51,48.59,BOGOF
O002881,C01451,2024-05-07,74.91,37.8,BOGOF
O002882,C01451,2024-07-28,113.17,77.97,None
O002883,C01451,2024-08-02,109.58,72.38,None
O002884,C01452,2024-10-20,126.12,81.64,None
O002885,C01452,2024-11-19,139.32,90.04,None
O002886,C01453,2024-01-09,91.34,57.81,BOGOF
O002887,C01453,2024-02-17,113.29,69.77,None
O002888,C01453,2024-02-26,124.29,67.91,None
O002889,C01453,2024-04-03,95.71,50.05,None
O002890,C01454,2024-10-27,82.9,55.33,None
O002891,C01455,2024-07-05,137.54,94.18,None
O002892,C01456,2024-12-31,72.89,43.77,BOGOF
O002893,C01457,2024-02-24,100.67,58.46,BOGOF
O002894,C01457,2024-05-17,103.65,59.77,None
O002895,C01457,2024-05-17,101.66,70.18,None
O002896,C01457,2024-04-21,132.65,91.43,None
O002897,C01457,2024-06-16,103.17,69.39,None
O002898,C01458,2024-09-23,93.99,54.38,Free Shipping
O002899,C01458,2024-11-17,122.84,85.2,None
O002900,C01458,2024-11-19,104.64,59.02,None
O002901,C01458,2024-12-10,112.35,56.57,None
O002902,C01459,2024-02-23,87.94,47.35,BOGOF
O002903,C01460,2024-06-15,87.85,46.37,None
O002904,C01460,2024-07-13,144.45,95.29,None
O002905,C01460,2024-08-19,155.21,91.58,None
O002906,C01461,2024-07-10,117.41,76.18,None
O002907,C01462,2024-07-18,86.43,50.57,Free Shipping
O002908,C01463,2024-08-19,72.72,45.16,Percent Off
O002909,C01464,2024-11-05,81.91,41.68,Percent Off
O002910,C01465,2024-12-01,48.73,34.02,Percent Off
O002911,C01466,2024-05-14,54.0,37.7,Percent Off
O002912,C01466,2024-07-05,123.44,64.85,None
O002913,C01466,2024-07-24,77.15,45.5,None
O002914,C01466,2024-06-06,123.07,83.27,None
O002915,C01466,2024-07-18,98.27,65.54,None
O002916,C01467,2024-09-23,93.65,47.83,Percent Off
O002917,C01468,2024-12-15,90.97,61.67,BOGOF
O002918,C01469,2024-11-05,131.25,73.42,Percent Off
O002919,C01470,2024-04-17,72.79,46.34,Percent Off
O002920,C01471,2024-09-12,105.2,65.11,Free Shipping
O002921,C01471,2024-11-14,89.11,61.34,None
O002922,C01471,2024-11-06,137.03,83.04,None
O002923,C01471,2024-11-19,104.09,54.13,None
O002924,C01472,2024-02-26,141.43,89.77,None
O002925,C01472,2024-05-16,86.27,57.08,None
O002926,C01472,2024-03-27,120.38,63.33,None
O002927,C01472,2024-06-22,137.66,93.25,None
O002928,C01472,2024-03-18,144.14,84.36,None
O002929,C01472,2024-04-23,152.3,79.16,None
O002930,C01473,2024-07-23,114.21,59.78,None
O002931,C01473,2024-10-24,156.06,100.05,None
O002932,C01473,2024-10-02,186.71,108.94,None
O002933,C01473,2024-09-30,120.41,80.11,None
O002934,C01474,2024-05-15,123.21,68.19,BOGOF
O002935,C01474,2024-06-06,114.25,59.43,None
O002936,C01475,2024-04-08,94.3,55.14,BOGOF
O002937,C01475,2024-06-19,82.06,50.16,None
O002938,C01475,2024-06-14,114.77,64.71,None
O002939,C01476,2024-12-20,69.67,47.82,Free Shipping
O002940,C01477,2024-08-16,80.22,44.32,BOGOF
O002941,C01478,2024-05-23,78.83,52.5,Percent Off
O002942,C01478,2024-07-06,127.32,74.69,None
O002943,C01479,2024-11-05,102.07,63.48,None
O002944,C01480,2024-02-23,96.47,54.3,Percent Off
O002945,C01481,2024-06-30,63.05,38.56,BOGOF
O002946,C01481,2024-09-22,147.25,85.49,None
O002947,C01481,2024-08-07,83.36,54.37,None
O002948,C01481,2024-09-03,67.91,40.51,None
O002949,C01481,2024-09-14,106.46,62.08,None
O002950,C01482,2024-05-02,126.05,82.86,None
O002951,C01483,2024-06-29,106.97,62.01,None
O002952,C01483,2024-10-27,136.71,76.79,None
O002953,C01483,2024-09-30,143.52,81.55,None
O002954,C01483,2024-10-24,153.59,93.49,None
O002955,C01483,2024-10-26,123.58,70.07,None
O002956,C01483,2024-09-25,110.82,56.34,None
O002957,C01484,2024-08-03,106.33,61.28,Percent Off
O002958,C01485,2024-10-01,125.9,78.76,None
O002959,C01486,2024-06-03,128.67,86.33,None
O002960,C01487,2024-08-10,105.13,52.94,None
O002961,C01487,2024-10-01,113.04,64.13,None
O002962,C01487,2024-11-18,170.33,93.76,None
O002963,C01488,2024-03-18,94.8,51.19,Percent Off
O002964,C01488,2024-06-01,102.02,53.58,None
O002965,C01488,2024-04-14,126.55,86.22,None
O002966,C01488,2024-04-12,91.91,55.26,None
O002967,C01488,2024-04-23,140.32,93.53,None
O002968,C01488,2024-07-15,118.23,61.99,None
O002969,C01489,2024-04-19,98.34,58.03,Free Shipping
O002970,C01490,2024-02-09,127.55,76.76,Free Shipping
O002971,C01491,2024-05-30,97.11,52.06,Percent Off
O002972,C01492,2024-03-06,101.29,67.1,Free Shipping
O002973,C01493,2024-09-10,144.41,97.07,None
O002974,C01494,2024-05-27,135.27,70.94,BOGOF
O002975,C01495,2024-12-02,89.54,60.34,None
O002976,C01496,2024-03-17,109.37,72.37,None
O002977,C01496,2024-05-28,103.65,70.23,None
O002978,C01496,2024-04-20,144.44,95.57,None
O002979,C01496,2024-06-16,179.48,102.89,None
O002980,C01497,2024-05-02,103.26,52.39,Free Shipping
O002981,C01498,2024-03-27,59.8,35.82,BOGOF
O002982,C01498,2024-07-25,126.27,85.72,None
O002983,C01498,2024-05-10,132.24,83.67,None
O002984,C01499,2024-01-11,122.42,71.35,BOGOF
O002985,C01499,2024-02-09,169.58,117.4,None
O002986,C01499,2024-02-04,163.69,92.35,None
O002987,C01499,2024-02-19,144.22,94.0,None
O002988,C01499,2024-03-16,107.75,59.61,None
O002989,C01500,2024-12-14,94.29,52.0,Percent Off
O002990,C01501,2024-12-27,103.85,54.61,None
O002991,C01502,2024-02-02,122.43,83.04,None
O002992,C01503,2024-07-20,89.68,61.66,BOGOF
O002993,C01503,2024-11-15,114.93,76.57,None
O002994,C01503,2024-09-25,114.69,75.67,None
O002995,C01503,2024-08-25,79.38,54.44,None
O002996,C01503,2024-10-21,95.07,53.37,None
O002997,C01503,2024-08-21,149.94,83.76,None
O002998,C01504,2024-10-13,83.74,55.59,Free Shipping
O002999,C01504,2024-11-12,112.77,64.12,None
O003000,C01505,2024-06-12,117.21,68.41,Percent Off
O003001,C01506,2024-05-26,125.09,84.68,None
O003002,C01507,2024-01-22,94.69,54.56,Percent Off
O003003,C01508,2024-01-24,113.1,65.61,None
O003004,C01509,2024-08-22,146.59,97.37,Free Shipping
O003005,C01510,2024-09-09,101.22,52.64,None
